thickness_m,thinning_rate,distance_m,formation,environment,environment_numeric,lithology_numeric,confinement_numeric,log10thickness_m,log10thinning_rate,log10distance_m,lithology,confinement
0.9978,5.70E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.0009565,-4.243835993,3.907065628,sand,
0.9978,9.94E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.0009565,-5.002580752,4.218746654,sand,
1.4583,7.38E-05,8474.473264,Hecho Group,Basin Plain,0,1,,0.163846876,-4.132232697,3.928112714,sand,
0.5811,1.25E-05,10491.32389,Hecho Group,Basin Plain,0,1,,-0.235749125,-4.901574405,4.020830295,sand,
0.5811,2.95E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.235749125,-5.529911918,4.268692477,sand,
0.5811,1.01E-05,27039.36739,Hecho Group,Basin Plain,0,1,,-0.235749125,-4.994087491,4.431996527,sand,
0.7127,2.31E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.147093241,-4.63661972,3.907065628,sand,
0.7127,2.45E-05,16548.0435,Hecho Group,Basin Plain,0,1,,-0.147093241,-4.610541646,4.218746654,sand,
0.5263,2.59E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.27876663,-4.587074082,3.928112714,sand,
0.1645,3.14E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.783834098,-5.503634397,4.020830295,sand,
0.1645,5.93E-07,18564.89412,Hecho Group,Basin Plain,0,1,,-0.783834098,-6.227299792,4.268692477,sand,
0.1645,3.24E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.783834098,-5.488996933,4.431996527,sand,
0.1974,5.44E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.704652852,-5.264601107,3.907065628,sand,
0.1974,3.31E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.704652852,-5.479966095,4.218746654,sand,
0.1535,1.16E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.81389162,-4.933795561,3.928112714,sand,
0.3509,9.41E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.454816632,-5.026513142,4.020830295,sand,
0.3509,5.91E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.454816632,-5.228485849,4.268692477,sand,
0.3509,3.65E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.454816632,-5.437679374,4.431996527,sand,
0.2522,1.36E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.598254918,-5.865672943,3.907065628,sand,
0.2412,1.30E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.617622697,-5.886720029,3.928112714,sand,
0.1864,6.27E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.729554092,-5.202604401,4.020830295,sand,
0.1864,4.14E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.729554092,-5.383331257,4.268692477,sand,
0.1864,3.65E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.729554092,-5.437679374,4.431996527,sand,
0.2522,1.36E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.598254918,-5.865672943,3.907065628,sand,
0.2522,1.99E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.598254918,-5.701550756,4.218746654,sand,
0.2632,2.58E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.579714115,-5.587668599,3.928112714,sand,
0.329,4.09E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.482804102,-5.388373003,4.020830295,sand,
0.329,1.51E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.482804102,-5.819986157,4.268692477,sand,
0.329,4.92E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.482804102,-5.308471546,4.431996527,sand,
0.2861,8.79E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.543482142,-5.055807279,3.907065628,sand,
0.2861,5.44E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.543482142,-5.264504144,4.218746654,sand,
0.3571,1.90E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.44721015,-4.721286838,3.928112714,sand,
0.1891,9.53E-09,10491.32389,Hecho Group,Basin Plain,0,1,,-0.723308471,-8.020830295,4.020830295,sand,
0.1891,4.42E-07,18564.89412,Hecho Group,Basin Plain,0,1,,-0.723308471,-6.354878624,4.268692477,sand,
0.1891,9.13E-07,27039.36739,Hecho Group,Basin Plain,0,1,,-0.723308471,-6.039299573,4.431996527,sand,
0.1892,1.03E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.723078868,-5.987987535,3.907065628,sand,
0.1892,1.49E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.723078868,-5.827811547,4.218746654,sand,
0.1809,3.88E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.742561433,-5.410916816,3.928112714,sand,
0.1316,7.26E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.880744111,-5.138875323,4.020830295,sand,
0.1316,2.39E-05,18564.89412,Hecho Group,Basin Plain,0,1,,-0.880744111,-4.621211704,4.268692477,sand,
0.1316,3.04E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.880744111,-5.517124709,4.431996527,sand,
0.2078,4.56E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.682354457,-4.34133584,3.907065628,sand,
0.2078,3.63E-07,16548.0435,Hecho Group,Basin Plain,0,1,,-0.682354457,-6.440595403,4.218746654,sand,
0.5757,4.27E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.239803771,-4.369524131,3.928112714,sand,
0.1974,3.10E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.704652852,-5.508269993,4.268692477,sand,
0.1974,3.04E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.704652852,-5.517124709,4.431996527,sand,
0.1974,7.13E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.704652852,-5.146643144,3.907065628,sand,
0.1974,4.97E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.704652852,-5.303874836,4.218746654,sand,
0.1398,1.65E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.854492829,-4.782605542,3.928112714,sand,
0.1563,3.06E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.806041022,-5.514368674,3.907065628,sand,
0.2344,3.53E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.630042393,-5.452628571,4.020830295,sand,
0.2344,1.99E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.630042393,-5.700490753,4.268692477,sand,
0.1974,9.17E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.704652852,-5.037833908,3.907065628,sand,
0.1974,2.24E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.704652852,-5.65054493,4.218746654,sand,
0.2714,4.37E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.566390157,-5.35991099,3.928112714,sand,
0.185,4.85E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.732828272,-5.314112512,4.020830295,sand,
0.185,2.24E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.732828272,-5.649599146,4.268692477,sand,
0.185,2.40E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.732828272,-5.620421521,4.431996527,sand,
0.2359,1.15E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.627272059,-4.940923895,3.907065628,sand,
0.2359,8.40E-07,16548.0435,Hecho Group,Basin Plain,0,1,,-0.627272059,-6.075731854,4.218746654,sand,
0.1434,1.26E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.843450849,-4.901171086,3.928112714,sand,
0.1064,7.94E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.973058372,-5.100185293,4.020830295,sand,
0.1527,8.77E-07,10491.32389,Hecho Group,Basin Plain,0,1,,-0.816160963,-6.057042467,4.020830295,sand,
0.259,1.90E-05,10491.32389,Hecho Group,Basin Plain,0,1,,-0.586700236,-4.721977218,4.020830295,sand,
0.259,9.47E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.586700236,-5.023673606,4.268692477,sand,
0.259,5.13E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.586700236,-5.28960706,4.431996527,sand,
0.458,2.87E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.339134522,-5.541577643,3.907065628,sand,
0.458,3.64E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.339134522,-5.439150163,4.218746654,sand,
0.4348,4.37E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.361710465,-5.35991099,3.928112714,sand,
0.3577,1.06E-05,10491.32389,Hecho Group,Basin Plain,0,1,,-0.44648106,-4.975507316,4.020830295,sand,
0.3577,7.31E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.44648106,-5.136112629,4.268692477,sand,
0.3577,9.10E-07,27039.36739,Hecho Group,Basin Plain,0,1,,-0.44648106,-6.04106142,4.431996527,sand,
0.2467,3.06E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.607830851,-4.514896478,3.907065628,sand,
0.2467,5.22E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.607830851,-5.282232911,4.218746654,sand,
0.4934,1.89E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.306800855,-4.723179192,3.928112714,sand,
0.2652,1.17E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.57642648,-5.930925183,4.020830295,sand,
0.2652,3.99E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.57642648,-5.399460757,4.268692477,sand,
0.2529,7.64E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.597051171,-5.116780464,3.907065628,sand,
0.8943,4.82E-05,10491.32389,Hecho Group,Basin Plain,0,1,,-0.048516769,-4.316937341,4.020830295,sand,
0.8943,2.76E-05,18564.89412,Hecho Group,Basin Plain,0,1,,-0.048516769,-4.559507347,4.268692477,sand,
0.8943,1.64E-05,27039.36739,Hecho Group,Basin Plain,0,1,,-0.048516769,-4.784515753,4.431996527,sand,
0.3886,7.68E-07,8073.570234,Hecho Group,Basin Plain,0,1,,-0.410497204,-6.114673938,3.907065628,sand,
0.3886,3.72E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.410497204,-5.429165942,4.218746654,sand,
0.3824,8.00E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.417482116,-5.09688302,3.928112714,sand,
0.1789,2.90E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.747389659,-5.537177607,3.928112714,sand,
0.2529,8.82E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.597051171,-5.054688562,4.020830295,sand,
0.148,9.17E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.829738285,-5.037833908,3.907065628,sand,
0.148,1.79E-05,16548.0435,Hecho Group,Basin Plain,0,1,,-0.829738285,-4.747308246,4.218746654,sand,
0.222,2.62E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.653647026,-4.581564155,3.928112714,sand,
0.4128,1.56E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.384260311,-4.808197304,3.928112714,sand,
0.1457,2.48E-07,10491.32389,Hecho Group,Basin Plain,0,1,,-0.836540448,-6.605856947,4.020830295,sand,
0.2602,5.96E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.584692708,-5.224950277,4.020830295,sand,
0.2602,1.23E-05,18564.89412,Hecho Group,Basin Plain,0,1,,-0.584692708,-4.908856994,4.268692477,sand,
0.2602,8.46E-06,27074.39412,Hecho Group,Basin Plain,0,1,,-0.584692708,-5.072723264,4.432558747,sand,
0.1977,3.61E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.703993331,-4.442427069,3.907065628,sand,
0.1977,1.76E-05,16583.07023,Hecho Group,Basin Plain,0,1,,-0.703993331,-4.755026381,4.21966494,sand,
0.4961,5.62E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.304430773,-5.249978283,4.020830295,sand,
0.4961,7.10E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.304430773,-5.148777066,4.268692477,sand,
0.4371,9.02E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.359419194,-5.044934248,3.907065628,sand,
0.3226,1.59E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.491335637,-5.798113824,4.020830295,sand,
0.3226,2.81E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.491335637,-5.551854753,4.268692477,sand,
0.3393,4.38E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.46941614,-5.358062366,3.907065628,sand,
0.4903,1.06E-05,10491.32389,Hecho Group,Basin Plain,0,1,,-0.309538107,-4.975507316,4.020830295,sand,
0.4903,1.30E-05,18564.89412,Hecho Group,Basin Plain,0,1,,-0.309538107,-4.887577396,4.268692477,sand,
0.3793,1.60E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.421017157,-4.794795859,3.907065628,sand,
0.3157,2.32E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.500725418,-5.635224021,4.020830295,sand,
0.3157,9.16E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.500725418,-5.038243555,4.268692477,sand,
0.2914,1.80E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.535510453,-4.743606076,3.907065628,sand,
0.2741,1.65E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.562090965,-5.782784192,4.020830295,sand,
0.2741,1.53E-05,18564.89412,Hecho Group,Basin Plain,0,1,,-0.562090965,-4.814610206,4.268692477,sand,
0.2914,3.31E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.535510453,-4.480229174,3.907065628,sand,
0.2159,1.53E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.665747358,-4.815842945,3.928112714,sand,
0.3947,7.82E-07,10491.32389,Hecho Group,Basin Plain,0,1,,-0.403732874,-6.107016442,4.020830295,sand,
0.3947,8.86E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.403732874,-5.052790664,4.268692477,sand,
0.3947,3.65E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.403732874,-5.437679374,4.431996527,sand,
0.3865,1.93E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.412850502,-4.713384598,3.907065628,sand,
0.3865,5.47E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.412850502,-5.262098075,4.218746654,sand,
0.2303,7.75E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.637706062,-5.110547344,3.928112714,sand,
0.5674,1.72E-05,10491.32389,Hecho Group,Basin Plain,0,1,,-0.246110669,-4.763391728,4.020830295,sand,
0.5674,3.54E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.246110669,-5.450466583,4.268692477,sand,
0.5674,5.17E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.246110669,-5.286489355,4.431996527,sand,
0.3865,1.43E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.412850502,-4.845990304,3.907065628,sand,
0.3865,2.48E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.412850502,-5.604904832,4.218746654,sand,
0.5016,8.73E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.299642472,-5.058880994,3.928112714,sand,
0.2385,6.27E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.622511617,-5.202604401,4.020830295,sand,
0.2385,4.87E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.622511617,-5.312043898,4.268692477,sand,
0.2385,3.04E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.622511617,-5.517124709,4.431996527,sand,
0.3043,1.94E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.516698048,-4.71310665,3.907065628,sand,
0.3043,8.94E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.516698048,-5.048484938,4.218746654,sand,
0.148,9.79E-07,8474.473264,Hecho Group,Basin Plain,0,1,,-0.829738285,-6.009034621,3.928112714,sand,
0.1069,2.35E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.971022295,-5.628133341,4.020830295,sand,
0.1069,4.43E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.971022295,-5.353820659,4.268692477,sand,
0.1069,1.52E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.971022295,-5.818154705,4.431996527,sand,
0.1316,7.12E-06,8073.570234,Hecho Group,Basin Plain,0,1,,-0.880744111,-5.147397783,3.907065628,sand,
0.1316,9.91E-07,16548.0435,Hecho Group,Basin Plain,0,1,,-0.880744111,-6.003902806,4.218746654,sand,
0.1891,4.85E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.723308471,-5.314270892,3.928112714,sand,
0.3618,9.41E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.441531438,-5.026513142,4.020830295,sand,
0.1645,3.14E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.783834098,-5.503634397,4.020830295,sand,
0.2714,4.70E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.566390157,-5.327983375,4.020830295,sand,
0.6003,1.49E-05,10491.32389,Hecho Group,Basin Plain,0,1,,-0.221631657,-4.827149265,4.020830295,sand,
0.6003,1.95E-05,18564.89412,Hecho Group,Basin Plain,0,1,,-0.221631657,-4.710223914,4.268692477,sand,
0.6003,1.37E-05,27039.36739,Hecho Group,Basin Plain,0,1,,-0.221631657,-4.863794803,4.431996527,sand,
0.4441,2.55E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.352519227,-4.594042517,3.907065628,sand,
0.4441,1.29E-05,16548.0435,Hecho Group,Basin Plain,0,1,,-0.352519227,-4.888738953,4.218746654,sand,
0.2385,9.68E-07,8474.473264,Hecho Group,Basin Plain,0,1,,-0.622511617,-6.014298861,3.928112714,sand,
0.2714,2.35E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.566390157,-5.628133341,4.020830295,sand,
0.2714,9.30E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.566390157,-5.031400139,4.268692477,sand,
0.2714,1.52E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.566390157,-5.818154705,4.431996527,sand,
0.2467,2.45E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.607830851,-4.611718479,3.907065628,sand,
0.2467,9.91E-07,16548.0435,Hecho Group,Basin Plain,0,1,,-0.607830851,-6.003902806,4.218746654,sand,
0.4441,2.52E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.352519227,-4.598105013,3.928112714,sand,
0.3783,4.87E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.422163659,-5.312043898,4.268692477,sand,
0.3783,5.47E-06,27039.36739,Hecho Group,Basin Plain,0,1,,-0.422163659,-5.261734811,4.431996527,sand,
0.3783,1.12E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.422163659,-4.950417048,3.907065628,sand,
0.3783,8.94E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.422163659,-5.048484938,4.218746654,sand,
0.2878,6.79E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.54090921,-5.168444869,3.928112714,sand,
0.2303,1.36E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.637706062,-4.866660235,3.928112714,sand,
0.1234,1.94E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.90868484,-4.712210901,3.928112714,sand,
0.1563,1.75E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.806041022,-4.757850998,3.928112714,sand,
0.2714,7.82E-07,10491.32389,Hecho Group,Basin Plain,0,1,,-0.566390157,-6.107016442,4.020830295,sand,
0.4852,8.63E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.314079208,-5.064181716,4.020830295,sand,
0.4852,1.86E-05,18564.89412,Hecho Group,Basin Plain,0,1,,-0.314079208,-4.730370144,4.268692477,sand,
0.4852,1.22E-05,27039.36739,Hecho Group,Basin Plain,0,1,,-0.314079208,-4.914932653,4.431996527,sand,
0.3947,3.16E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.403732874,-4.500695792,3.907065628,sand,
0.3947,1.44E-05,16548.0435,Hecho Group,Basin Plain,0,1,,-0.403732874,-4.841440403,4.218746654,sand,
0.1398,1.95E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.854492829,-5.71062877,3.928112714,sand,
0.2385,7.05E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.622511617,-5.151598575,4.020830295,sand,
0.2385,1.26E-05,18564.89412,Hecho Group,Basin Plain,0,1,,-0.622511617,-4.899105586,4.268692477,sand,
0.2385,6.10E-07,27039.36739,Hecho Group,Basin Plain,0,1,,-0.622511617,-6.214512582,4.431996527,sand,
0.1645,3.82E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.783834098,-4.418232993,3.907065628,sand,
0.1645,3.47E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.783834098,-5.459078809,4.218746654,sand,
0.4727,2.96E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.325414398,-4.52895838,3.928112714,sand,
0.2796,2.91E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.553462833,-5.535415761,3.928112714,sand,
0.1727,1.16E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.762707662,-4.933795561,3.928112714,sand,
0.3454,1.18E-05,10491.32389,Hecho Group,Basin Plain,0,1,,-0.461677667,-4.929515135,4.020830295,sand,
0.3454,3.54E-06,18564.89412,Hecho Group,Basin Plain,0,1,,-0.461677667,-5.450466583,4.268692477,sand,
0.222,2.34E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.653647026,-4.630144496,3.907065628,sand,
0.222,7.46E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.653647026,-5.127431494,4.218746654,sand,
0.4112,7.76E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.385946894,-5.10988682,3.928112714,sand,
0.1974,6.27E-06,10491.32389,Hecho Group,Basin Plain,0,1,,-0.704652852,-5.202604401,4.020830295,sand,
0.1974,9.97E-07,18564.89412,Hecho Group,Basin Plain,0,1,,-0.704652852,-6.001520748,4.268692477,sand,
0.1974,8.06E-07,22961.99412,Hecho Group,Basin Plain,0,1,,-0.704652852,-6.093837873,4.361009601,sand,
0.2632,1.04E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.579714115,-4.981238053,3.907065628,sand,
0.2632,6.76E-06,12470.67023,Hecho Group,Basin Plain,0,1,,-0.579714115,-5.170062221,4.095889795,sand,
1.9737,0.000144233,10491.32389,Hecho Group,Basin Plain,0,1,,0.295281141,-3.840933962,4.020830295,sand,
1.9737,8.64E-05,18564.89412,Hecho Group,Basin Plain,0,1,,0.295281141,-4.063596429,4.268692477,sand,
1.9737,5.69E-05,27039.36739,Hecho Group,Basin Plain,0,1,,0.295281141,-4.24509667,4.431996527,sand,
0.4605,1.12E-05,8073.570234,Hecho Group,Basin Plain,0,1,,-0.336770366,-4.950897197,3.907065628,sand,
0.4605,1.49E-06,16548.0435,Hecho Group,Basin Plain,0,1,,-0.336770366,-5.827811547,4.218746654,sand,
0.3701,7.76E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.431680915,-5.10988682,3.928112714,sand,
0.3372,3.88E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.472112434,-5.410916816,3.928112714,sand,
0.5921,1.36E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.227604939,-4.86703739,3.928112714,sand,
0.477,9.68E-07,8474.473264,Hecho Group,Basin Plain,0,1,,-0.321481621,-6.014298861,3.928112714,sand,
0.148,1.46E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.829738285,-4.836797554,3.928112714,sand,
0.2714,1.26E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.566390157,-4.899135009,3.928112714,sand,
0.2961,1.94E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.528561593,-5.713268866,3.928112714,sand,
0.4029,1.94E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.394802733,-5.713268866,3.928112714,sand,
0.2878,2.91E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.54090921,-5.535415761,3.928112714,sand,
0.1645,1.07E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.783834098,-4.971944283,3.928112714,sand,
0.3454,7.76E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.461677667,-5.10988682,3.928112714,sand,
0.2467,7.76E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.607830851,-5.10988682,3.928112714,sand,
0.2796,8.73E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.553462833,-5.058880994,3.928112714,sand,
0.6332,1.16E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.198459094,-4.933795561,3.928112714,sand,
0.4523,2.72E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.344573412,-4.565818776,3.928112714,sand,
0.2303,3.88E-06,8474.473264,Hecho Group,Basin Plain,0,1,,-0.637706062,-5.410916816,3.928112714,sand,
0.2961,3.20E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.528561593,-4.49466292,3.928112714,sand,
0.2714,1.26E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.566390157,-4.899135009,3.928112714,sand,
0.4276,2.23E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.368962304,-4.651421185,3.928112714,sand,
0.4441,1.16E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.352519227,-4.933795561,3.928112714,sand,
0.3125,1.07E-05,8474.473264,Hecho Group,Basin Plain,0,1,,-0.505149978,-4.971464135,3.928112714,sand,
